Názov zastávky;Kód zastávky;Správca zastávky;Long;Lat
Hniezdne,,OcÚ;8017;Hniezdne;20.631573;49.303322
Hniezdne,,OcÚ;8017;Hniezdne;20.631573;49.303322
Hniezdne,,rázc.Kamienka;1428;Hniezdne;20.641447;49.302898
Hniezdne,,rázc.Kamienka;1428;Hniezdne;20.639648;49.302925
Hniezdne,,Štembruch;16691;Hniezdne;20.6328372955322;49.3246612548828
Hniezdne,,Štembruch;16691;Hniezdne;20.6328372955322;49.3246612548828
Hniezdne,,ZŠ;16522;Hniezdne;20.62505;49.30168
Hniezdne,,ZŠ;16522;Hniezdne;20.62509;49.30164
Hniezdne,OcÚ;8017;Hniezdne;20.6316132448257;49.3033646289719
Hniezdne,rázc.Kamienka;1428;Hniezdne;20.639648;49.302925
Hniezdne,Štembruch;16691;Hniezdne;20.6328372955322;49.3246612548828
Holumnica, ÚNZ;17601;Holumnica;20.51948;49.23914
Holumnica, ÚNZ;17601;Holumnica;20.51948;49.23914
Holumnica,,Jednota;16531;Holumnica;20.52319;49.23528
Holumnica,,Jednota;16531;Holumnica;20.52288;49.23555
Holumnica,,ŠM;16532;Holumnica;20.5242;49.22786
Holumnica,,ŠM;16532;Holumnica;20.52442;49.22795
Holumnica,Jednota;16531;Holumnica;20.523019781214;49.2354636834338
Holumnica,ŠM;16532;Holumnica;20.5245796119826;49.2280852020643
Holumnica,ÚNZ;17601;Holumnica;20.5197152997076;49.238924236828
Hostovice,,č.d.151;15628;Hostovice;22.134371;49.120519
Hostovice,,č.d.151;15628;Hostovice;22.134753;49.120237
Hostovice,,č.d.78;15625;Hostovice;22.145875;49.112782
Hostovice,,č.d.78;15625;Hostovice;22.145853;49.112711
Hostovice,,Gošani;15626;Hostovice;22.113487;49.127761
Hostovice,,Gošani;15626;Hostovice;22.114234;49.127974
Hostovice,,most;15629;Hostovice;22.144426;49.118373
Hostovice,,most;15629;Hostovice;22.14448;49.118497
Hostovice,,PD;15627;Hostovice;22.122539;49.125507
Hostovice,,PD;15627;Hostovice;22.122366;49.1255
Hozelec,Jednota ;17705;Hozelec;20.34294;49.03267
Hozelec,OcÚ;17689;Hozelec;20.34677;49.03342
Hozelec,Úsvit;17691;Hozelec;20.37685;49.05213
Hôrka, Kišovce, kult.dom;18304;Hôrka;20.374404;49.021497
Hôrka, Kišovce, kult.dom;18304;Hôrka;20.374404;49.021497
Hôrka,Kišovce,č.d.41;18305;Hôrka;20.37108;49.01771
Hôrka,Kišovce,kult.dom;18304;Hôrka;20.37322;49.02177
Hôrka,Ondrej;18308;Hôrka;20.38223;49.02054
Hôrka,osada;18309;Hôrka;20.39541;49.02149
Hôrka,Primovce;18307;Hôrka;20.37971;49.01444
Hôrka,Primovce,rázc. ;18306;Hôrka;20.37588;49.01221
Hrabová Roztoka;15631;Hrabová Roztoka;22.303218;48.880047
Hrabová Roztoka;15631;Hrabová Roztoka;22.302876;48.87999
Hrabovec n.Laborcom,rázc.;15630;Hrabovec n.Laborcom;21.946633;49.096781
Hrabovec n.Laborcom,rázc.;15630;Hrabovec n.Laborcom;21.947071;49.095937
Hrabušice,č.d.180;17722;Hrabušice;20.40512;48.98058
Hrabušice,majer;18585;Hrabušice;20.3764483333333;48.966085
Hrabušice,OcÚ;17721;Hrabušice;20.40886;48.97559
Hrabušice,píla;18550;Hrabušice;20.347023;48.945767
Hrabušice,rázc.Betlanovce ;17720;Hrabušice;20.39833;48.97163
Hradisko,Jednota;17558;Hradisko;20.52093;49.05725
Hradisko,rázc.;17557;Hradisko;20.51443;49.05549
Hraničné;16602;Hraničné;20.69982;49.37601
Hraničné;16602;Hraničné;20.6997;49.37597
Hraničné,,Vojtovka;16603;Hraničné;20.70021;49.38754
Hraničné,,Vojtovka;16603;Hraničné;20.70024;49.38753
Hranovnica,č.d.133;17749;Hranovnica;20.3059600078405;48.9835357189167
Hranovnica,Dubina;17680;Hranovnica;20.29843;49.00399
Hranovnica,Hámor;17750;Hranovnica;20.29434;48.95453
Hranovnica,križ.;17670;Hranovnica;20.30847;48.99053
Hranovnica,lom;17681;Hranovnica;20.28355;49.01017
Hranovnica,píla;17679;Hranovnica;20.30799;49.00118
Hranovnica,Pleso;17741;Hranovnica;20.29039;48.94541
Hranovnica,ul.SNP;8072;Hranovnica;20.30994;48.98982
Hranovnica,ZŠ;17748;Hranovnica;20.30959;48.9873
Hrašovík;19930;Hrašovík;21.32213;48.747191
Hrašovík;19930;Hrašovík;21.32213;48.747191
Hrhov, Št.rybárstvo;8525;Hrhov;20.74927;48.60113
Hrhov,Št.rybárstvo;8525;Hrhov;20.74835;48.60119
Hriadky, Košická;22783;Hriadky;21.706538;48.699749
Hriadky, Košická;22783;Hriadky;21.706381;48.699651
Hriadky, Vranovská;22782;Hriadky;21.707289;48.700018
Hriadky, Vranovská;22782;Hriadky;21.707884;48.699283
Hriadky, Vranovská;22782;Hriadky;21.707289;48.700018
Hriadky, Vranovská;22782;Hriadky;21.707884;48.699283
Hromoš, č.d.4;23279;Hromoš;20.79768;49.25945
Hromoš,,č.d.102;20648;Hromoš;20.7945308685303;49.25390625
Hromoš,,č.d.102;20648;Hromoš;20.804839;49.263052
Hromoš,,č.d.138;20647;Hromoš;20.8046913146973;49.2629089355469
Hromoš,,č.d.138;20647;Hromoš;20.804839;49.263052
Hromoš,,žel.st.;1180;Hromoš;20.80521;49.265099
Hromoš,,žel.st.;1180;Hromoš;20.80521;49.265099
Hromoš,Kozelec;16642;Hromoš;20.822447;49.241451
Hromoš,Kozelec;16642;Hromoš;20.822447;49.241451
Hromoš,Kozelec,rázc.;1182;Hromoš;20.83;49.25643
Hromoš,Kozelec,rázc.;1182;Hromoš;20.830561;49.256599
Hrubov,,garáž;15634;Hrubov;21.864438;49.091389
Hrubov,,garáž;15634;Hrubov;21.864318;49.091937
Hrubov,,lesná škôlka;15632;Hrubov;21.86028;49.07176
Hrubov,,lesná škôlka;15632;Hrubov;21.86028;49.07176
Hrubov,,PD;15633;Hrubov;21.863757;49.086482
Hrubov,,PD;15633;Hrubov;21.863633;49.087152
Hrubov,,pož.zbroj.;15635;Hrubov;21.861805;49.094514
Hrubov,,pož.zbroj.;15635;Hrubov;21.861424;49.095079
Hudcovce;15636;Hudcovce;21.791387;48.907774
Hudcovce;15636;Hudcovce;21.790486;48.907527
Hudcovce;15636;Hudcovce;20.377988;49.116165
Humenné, mliekarenský závod;22372;Humenné;21.88001;48.931963
Humenné, mliekarenský závod;22372;Humenné;21.879959;48.931871
Humenné,,Chiradelta;15656;Humenné;21.909232;48.92037
Humenné,,Chiradelta;15656;Humenné;21.909114;48.920508
Humenné,,Kukorelliho ul.;19065;Humenné;21.907818;48.933388
Humenné,,Kukorelliho ul.;19065;Humenné;21.907753;48.933538
Humenné,,mlyn;21291;Humenné;21.920126;48.938999
Humenné,,mlyn;21291;Humenné;21.920205;48.939002
Humenné,,Obchodná akadémia;21289;Humenné;21.906573;48.933118
Humenné,,Obchodná akadémia;21289;Humenné;21.906338;48.933871
Humenné,,Okresný úrad;1002000877;Humenné;21.90658;48.93562
Humenné,,Okresný úrad;1002000877;Humenné;21.906827;48.935248
Humenné,,OÚMK;15644;Humenné;21.922926;48.929717
Humenné,,OÚMK;15644;Humenné;21.923443;48.929796
Humenné,,pekáreň;15646;Humenné;21.904196;48.937769
Humenné,,pekáreň;15646;Humenné;21.904205;48.937768
Humenné,,Podskalka osada;15650;Humenné;21.928837;48.920711
Humenné,,Podskalka osada;15650;Humenné;21.929479;48.920115
Humenné,,rázc.Lackovce;15639;Humenné;21.934276;48.941453
Humenné,,rázc.Lackovce;15639;Humenné;21.934073;48.9413
Humenné,,rázc.Lesostav;15654;Humenné;21.907082;48.916776
Humenné,,rázc.Lesostav;15654;Humenné;21.906607;48.91599
Humenné,,rešt.Hviezda;15642;Humenné;21.906448;48.934515
Humenné,,rešt.Hviezda;15642;Humenné;21.906435;48.934536
Humenné,,rešt.Verchovina;15637;Humenné;21.912468;48.93391
Humenné,,rešt.Verchovina;15637;Humenné;21.912469;48.934072
Humenné,,SAD;15641;Humenné;21.900689;48.930385
Humenné,,sídl.II.A;15638;Humenné;21.927831;48.938675
Humenné,,sídl.II.A;15638;Humenné;21.927304;48.938592
Humenné,,Sninská ul. ZŠ;20417;Humenné;21.915567;48.928721
Humenné,,Sninská ul. ZŠ;20417;Humenné;21.914772;48.928505
Humenné,,žel.st.;8088;Humenné;21.899545;48.929509
Humenné,,žel.st.;8088;Humenné;21.899545;48.929509
Humenné,Brestovská 74;15645;Humenné;21.89822;48.945564
Humenné,Brestovská 74;15645;Humenné;21.897853;48.94583
Humenné,Hrnčiarska ul.;21292;Humenné;21.917314;48.937276
Humenné,Hrnčiarska ul.;21292;Humenné;21.917155;48.937799
Humenné,Jasenovská č.d.111;15657;Humenné;21.91074;48.923295
Humenné,Jasenovská č.d.111;15657;Humenné;21.910374;48.922482
Humenné,Jasenovská č.d.23;15655;Humenné;21.911914;48.92687
Humenné,Jasenovská č.d.23;15655;Humenné;21.911629;48.926757
Humenné,Košická č.d.10;15658;Humenné;21.912708;48.91982
Humenné,Košická č.d.10;15658;Humenné;21.912353;48.919742
Humenné,Košická č.d.36;15659;Humenné;21.917724;48.921965
Humenné,Košická č.d.36;15659;Humenné;21.91786;48.921646
Humenné,sídl.III.;19197;Humenné;21.912273;48.932483
Humenné,sídl.III.;19197;Humenné;21.912333;48.932428
Humenné,Slov.Poisťovňa;19064;Humenné;21.90319;48.93696
Humenné,Slov.Poisťovňa;19064;Humenné;21.904217;48.937753
Humenné,Sninská ul. ZŠ;20417;Humenné;21.91488;48.92858
Humenné,Sninská ul. ZŠ;20417;Humenné;21.91488;48.92858
Humenné,SPŠCH;1002000891;Humenné;21.892456;48.933547
Humenné,SPŠCH;1002000891;Humenné;21.892462;48.933536
Humenné,ul.Na Podskalku č.1923;20420;Humenné;21.923717;48.926072
Humenné,ul.Na Podskalku č.1923;20420;Humenné;21.923918;48.926014
Humenné,ul.Osloboditeľov č.102;21290;Humenné;21.927523;48.939796
Humenné,ul.Osloboditeľov č.102;21290;Humenné;21.927508;48.939972
Humpolec,mléčné lahůdky;22710;Humpolec;15.363855;49.536743
Humpolec,mléčné lahůdky;22710;Humpolec;15.363855;49.536743
Huncovce;16555;Huncovce;20.377373;49.115124
Huncovce;16555;Huncovce;20.37657;49.11418
Hunkovce;20488;Hunkovce;21.650719;49.358893
Hunkovce;20488;Hunkovce;21.65062;49.35884
Hunkovce,,č.d.31;17087;Hunkovce;21.658567;49.363462
Hunkovce,,č.d.31;17087;Hunkovce;21.658301;49.363412
Hybe,,nám.;1058;Hybe;19.828983;49.044597
Hybe,nám.;1058;Hybe;19.8290004730225;49.044620513916
Chlmec,,rázc.;15583;Chlmec;21.943697;48.889176
Chlmec,,rázc.;15583;Chlmec;21.943738;48.889265
Chlmec,,rázc.Bystrá;15585;Chlmec;21.94866;48.877328
Chlmec,,rázc.Bystrá;15585;Chlmec;21.948762;48.876448
Chlmec,OcÚ;15584;Chlmec;21.939727;48.888109
Chlmec,OcÚ;15584;Chlmec;21.939658;48.888107
Chmeľnica,,rázc.;1175;Chmeľnica;20.729656;49.288033
Chmeľnica,,rázc.;1175;Chmeľnica;20.728283;49.289112
Chmeľnica,,rázc.;1175;Chmeľnica;20.72932;49.28837
Chmeľnica,,rázc.;1175;Chmeľnica;20.728149;49.289169
Chmeľnica,,rázc.;1175;Chmeľnica;20.729811;49.28812
Chmeľnica,,ZŠ;16639;Chmeľnica;20.73144;49.29594
Chmeľnica,,ZŠ;16639;Chmeľnica;20.731422;49.296112
Chmeľnica,,žel.zast.;16638;Chmeľnica;20.7315692901611;49.2932968139648
Chmeľnica,,žel.zast.;16638;Chmeľnica;20.7315692901611;49.2932968139648
Chmeľovec,č.d.59;17040;Chmeľovec;21.371611;49.082088
Chmeľovec,č.d.59;17040;Chmeľovec;21.371611;49.082088
Chrastné;19875;Chrastné;21.352265;48.793991
Chrastné;19875;Chrastné;21.352265;48.793991
Chrastné,,ZŠ;19876;Chrastné;21.352265;48.793991
Chrastné,,ZŠ;19876;Chrastné;21.352265;48.793991
Ihľany,,OcÚ;16536;Ihľany;20.54639;49.18071
Ihľany,,OcÚ;16536;Ihľany;20.54645;49.18072
Ihľany,Stotince,č.d.32;16535;Ihľany;20.5373;49.18755
Ihľany,Stotince,č.d.32;16535;Ihľany;20.53725;49.18788
Ihľany,Stotince,č.d.32;16535;Ihľany;20.5372932827132;49.1877605906196
Ilava,,stred;6461;Ilava;18.23005;48.995132
Ilava,,stred;6461;Ilava;18.23005;48.995132
Iliašovce,č.d.14;18554;Iliašovce;20.528467;48.98651
Iliašovce,č.d.233;18588;Iliašovce;20.523944;48.99358
Iliašovce,č.d.36;18555;Iliašovce;20.52616;48.98999
Ipeľské Predmostie;5888;Ipeľské Predmostie;19.057797;48.063526
Ipeľské Predmostie;5888;Ipeľské Predmostie;19.057797;48.063526
Jablonov n.Turňou,rázc.žel.st.;8112;Jablonov n.Turňou;20.68088;48.59639
Jablonov n.Turňou,rázc.žel.st.;8112;Jablonov n.Turňou;20.68088;48.59639
Jablonov,č.d.89;18556;Jablonov;20.71366;49.018959
Jablonov,pošta;18590;Jablonov;20.72077;49.01686
Jablonov,rázc.;18591;Jablonov;20.7362480596466;49.0049722863605
Jablonov,ŠM;18589;Jablonov;20.7262;49.01327
Jakubany,,bytovky;16515;Jakubany;20.69478;49.24104
Jakubany,,bytovky;16515;Jakubany;20.694881;49.241138
Jakubany,,č.d.1;16512;Jakubany;20.690962;49.25589
Jakubany,,č.d.1;16512;Jakubany;20.690962;49.25589
Jakubany,,č.d.12;16513;Jakubany;20.692902;49.25116
Jakubany,,č.d.12;16513;Jakubany;20.69305;49.25097
Jakubany,,pož.zbroj.;16514;Jakubany;20.695129;49.244888
Jakubany,,pož.zbroj.;16514;Jakubany;20.695129;49.244888
Jakubany,otoč.;16516;Jakubany;20.69357;49.23567
Jakubany,otoč.;16516;Jakubany;20.69413;49.23643
Jalová,,č.d.20;15667;Jalová;22.235893;49.039024
Jalová,,č.d.20;15667;Jalová;22.234948;49.039356
Jalová,,č.d.7;15666;Jalová;22.239337;49.039197
Jalová,,č.d.7;15666;Jalová;22.239334;49.039283
Jalová,,rázc.;15665;Jalová;22.249625;49.035534
Jalová,,rázc.;15665;Jalová;22.249648;49.035547
Jamník;1067;Jamník;20.66246;48.94354
Jamník;1067;Jamník;20.66271;48.94343
Jamník,,PD;18639;Jamník;20.65413;48.94069
Jamník,,PD;18639;Jamník;20.65493;48.94075
Jankovce;15668;Jankovce;21.796587;49.058462
Jankovce;15668;Jankovce;21.796583;49.058571
Jánovce,,Machalovce;1477;Jánovce;20.4429130554199;49.0149574279785
Jánovce,,Machalovce;1477;Jánovce;20.4429130554199;49.0149574279785
Jánovce,,stred;18310;Jánovce;20.433076;49.01658
Jánovce,,stred;18310;Jánovce;20.433076;49.01658
Jánovce,Machalovce;1477;Jánovce;20.4429;49.015
Jánovce,Machalovce,r.Čenčice;18423;Jánovce;20.44082;49.02036
Jánovce,stred;18310;Jánovce;20.43319;49.01657
Janovík;16803;Janovík;21.28504;48.83672
Janovík;16803;Janovík;21.28504;48.83672
Jarabina,,rázc.Litmanová;16593;Jarabina;20.656517;49.334541
Jarabina,,rázc.Litmanová;16593;Jarabina;20.6569;49.33444
Jarabina,,ZŠ;16592;Jarabina;20.6588821411133;49.3325004577637
Jarabina,,ZŠ;16592;Jarabina;20.6588821411133;49.3325004577637
Jasenov,cintorín;15670;Jasenov;21.904147;48.910417
Jasenov,cintorín;15670;Jasenov;21.90414;48.910465
Jasenov,č.d.20;15669;Jasenov;21.905293;48.91338
Jasenov,č.d.20;15669;Jasenov;21.905223;48.913347
Jasenov,Jednota;15671;Jasenov;21.903184;48.906265
Jasenov,Jednota;15671;Jasenov;21.903162;48.906304
Jasenov,otoč.;15672;Jasenov;21.905233;48.900716
Jasenov,otoč.;15672;Jasenov;21.905249;48.900679
Jezersko,Jednota;17805;Jezersko;20.3530901264754;49.3040086059756
Jezersko,osada;17804;Jezersko;20.3570383381453;49.3080659378329
Jurkova Voľa;17884;Jurkova Voľa;21.511268;49.321945
Jurkova Voľa,,č.d.56;17952;Jurkova Voľa;21.51877;49.32239
Jurkova Voľa,,otoč.;21079;Jurkova Voľa;21.505408;49.323259
Jurkova Voľa,,rázc.;17348;Jurkova Voľa;21.53697;49.32847
Jurkova Voľa,,rázc.;17348;Jurkova Voľa;21.53697;49.32847
Jurské,,č.d.33;16534;Jurské;20.52649;49.20196
Jurské,,Minisgrund;16533;Jurské;20.52055;49.21681
Jurské,č.d.33 ;16534;Jurské;20.52662881967;49.2018811002703
Jurské,Minisgrund;16533;Jurské;20.5260816490309;49.2030938458285
Jurské,osada;21019;Jurské;20.5279055511611;49.2004369829525
Kalná Roztoka,,č.d.117;15684;Kalná Roztoka;22.324833;48.967761
Kalná Roztoka,,č.d.117;15684;Kalná Roztoka;22.32481;48.96774
Kalná Roztoka,,č.d.83;15682;Kalná Roztoka;22.315048;48.967282
Kalná Roztoka,,č.d.83;15682;Kalná Roztoka;22.314983;48.967274
Kalná Roztoka,,hájovňa;15683;Kalná Roztoka;22.321829;48.961478
Kalná Roztoka,,hájovňa;15683;Kalná Roztoka;22.322307;48.961046
Kalná Roztoka,,Jednota;15681;Kalná Roztoka;22.310671;48.973452
Kalná Roztoka,,Jednota;15681;Kalná Roztoka;22.310537;48.973606
Kamenica n.Cirochou,horáreň;15686;Kamenica n.Cirochou;21.993103;48.923875
Kamenica n.Cirochou,horáreň;15686;Kamenica n.Cirochou;21.993095;48.923929
Kamenica n.Cirochou,Jednota;15689;Kamenica n.Cirochou;22.002306;48.931953
Kamenica n.Cirochou,Jednota;15689;Kamenica n.Cirochou;22.00212;48.93195
Kamenica n.Cirochou,rázc.žel.st.;15688;Kamenica n.Cirochou;21.990347;48.929188
Kamenica n.Cirochou,rázc.žel.st.;15688;Kamenica n.Cirochou;21.99095;48.92942
Kamenica n.Cirochou,ZŠ;15687;Kamenica n.Cirochou;21.999953;48.935042
Kamenica n.Cirochou,ZŠ;15687;Kamenica n.Cirochou;22.000278;48.935099
Kamenica nad Cirochou,,žel.st.;15685;Kamenica nad Cirochou;21.989919;48.933574
Kamenica nad Cirochou,,žel.st.;15685;Kamenica nad Cirochou;21.990301;48.933629
Kamenné Kosihy;5889;Kamenné Kosihy;19.193165;48.141253
Kamenné Kosihy;5889;Kamenné Kosihy;19.193165;48.141253
Kamienka, č.d.194;19583;Kamienka;20.608547;49.335796
Kamienka, č.d.82;16566;Kamienka;20.62018;49.330673
Kamienka,,č.d.194;16567;Kamienka;20.6082;49.33569
Kamienka,,č.d.82;16566;Kamienka;20.62016;49.3305
Kamienka,,hosp.dvor;16569;Kamienka;20.5799903869629;49.357666015625
Kamienka,,hosp.dvor;16569;Kamienka;20.5799903869629;49.357666015625
Kamienka,,Jednota;987;Kamienka;20.6131801605225;49.3326187133789
Kamienka,,Jednota;987;Kamienka;20.6131801605225;49.3326187133789
Kamienka,,PD;16568;Kamienka;20.605408;49.340008
Kamienka,,PD;16568;Kamienka;20.60532;49.33976
Kamienka,č.d.1;17210;Kamienka;21.994605;48.909241
Kamienka,č.d.1;17210;Kamienka;21.994598;48.909243
Kamienka,č.d.154;17212;Kamienka;22.003979;48.903402
Kamienka,č.d.154;17212;Kamienka;22.004183;48.903312
Kamienka,č.d.194;16567;Kamienka;20.60829;49.33559
Kamienka,č.d.82;16566;Kamienka;20.62016;49.3305
Kamienka,hosp.dvor;16569;Kamienka;20.6057491944643;49.3401625916142
Kamienka,Jednota;987;Kamienka;20.61288;49.3328
Kamienka,Jednota;987;Kamienka;20.61306;49.33271
Kamienka,PD;16568;Kamienka;20.6053414986941;49.3399948180434
Kamienka,stred;17211;Kamienka;21.998507;48.906251
Kamienka,stred;17211;Kamienka;21.998487;48.90626
Kapušany,,Nová štvrť;17058;Kapušany;21.3395595550537;49.0463218688965
Kapušany,,Nová štvrť;17058;Kapušany;21.3395595550537;49.0463218688965
Karná,,ZŠ;15694;Karná;21.805878;48.984516
Karná,,ZŠ;15694;Karná;21.806024;48.983299
Karná,OcÚ;15693;Karná;21.805933;48.982832
Karná,OcÚ;15693;Karná;21.806355;48.981275
Kaufland;22777;Kaufland;20.68655;49.30508
Kaufland;22777;Kaufland;20.68655;49.30808
Kečkovce;17877;Kečkovce;21.513962;49.385407
Kežmarok, Nižná brána ZŠ;23691;Kežmarok;20.431833;49.14221
Kežmarok, Plastiflex;23715;Kežmarok;20.433726;49.152013
Kežmarok, Plastiflex;23715;Kežmarok;20.433726;49.152013
Kežmarok, Pri štadióne;18488;Kežmarok;20.4298;49.13342
Kežmarok, Pri štadióne;18488;Kežmarok;20.43205;49.13303
Kežmarok,,AS;8161;Kežmarok;20.42366;49.13893
Kežmarok,,elektráreň;16554;Kežmarok;20.40514;49.125309
Kežmarok,,elektráreň;16554;Kežmarok;20.40723;49.125427
Kežmarok,,Ľubická cesta č.d.31;17641;Kežmarok;20.43544;49.12988
Kežmarok,,nem.;16553;Kežmarok;20.42259;49.131599
Kežmarok,,nem.;16553;Kežmarok;20.42438;49.13204
Kežmarok,,SPTŠ;16546;Kežmarok;20.4429512023926;49.1626663208008
Kežmarok,,SPTŠ;16546;Kežmarok;20.4426574707031;49.1622009277344
Kežmarok,,Tatraľan;16547;Kežmarok;20.4308;49.14594
Kežmarok,,Tatraľan;16547;Kežmarok;20.430853;49.145821
Kežmarok,nem.;16553;Kežmarok;20.42252;49.13161
Kežmarok,Piloimpregna;17640;Kežmarok;20.41874;49.13554
Kežmarok,Podt.hydina;17639;Kežmarok;20.40695;49.13444
Kežmarok,Podt.hydina;17639;Kežmarok;20.40695;49.13444
Kežmarok,Pri štadióne;18488;Kežmarok;20.42963;49.13342
Kežmarok,SAD;17645;Kežmarok;20.42758;49.15161
Kežmarok,SPTŠ;16546;Kežmarok;20.442958;49.162759
Kežmarok,Vajex;17638;Kežmarok;20.3964764666565;49.1340227723459
Kežmarok,Vajex;17638;Kežmarok;20.3964764666565;49.1340227723459
Klčov;1341;Klčov;20.6688280538482;49.0023540640329
Klčov ;1341;Klčov ;20.67025;49.00242
Klčov ;1341;Klčov ;20.67025;49.00242
Klenová,,č.d.152;15699;Klenová;22.338665;48.938007
Klenová,,č.d.152;15699;Klenová;22.338867;48.937877
Klenová,,most;15696;Klenová;22.328966;48.946378
Klenová,,most;15696;Klenová;22.32904;48.946473
Klenová,,rázc.;15695;Klenová;22.37206;48.91496
Klenová,,rázc.;15695;Klenová;22.37206;48.91496
Klenová,,ZŠ;15697;Klenová;22.333773;48.941812
Klenová,,ZŠ;15697;Klenová;22.333932;48.941907
Kluknava, č.d.386;18644;Kluknava;20.939877;48.931371
Kluknava, č.d.386;18644;Kluknava;20.939877;48.931371
Kluknava,,č.d.215;16936;Kluknava;20.941389;48.927479
Kluknava,,č.d.215;16936;Kluknava;20.941389;48.927479
Kluknava,,mlyn ;16935;Kluknava;20.93236;48.921841
Kluknava,,mlyn ;16935;Kluknava;20.932859;48.923721
Kluknava,č.d.312;16937;Kluknava;20.94031;48.93483
Kluknava,č.d.312;16937;Kluknava;20.94031;48.93483
Kľušov,žel.st.;17387;Kľušov;21.25083;49.261181
Kľušov,žel.st.;17387;Kľušov;21.25083;49.261181
Kobylnice;16253;Kobylnice;21.542419;49.091011
Kobylnice;16253;Kobylnice;21.542419;49.091011
Kobylnice,,rázc.;16252;Kobylnice;21.5232391357422;49.0788192749023
Kobylnice,,rázc.;16252;Kobylnice;21.5232391357422;49.0788192749023
Kobylnice,,Tarbaj;16254;Kobylnice;21.5251903533936;49.076530456543
Kobylnice,,Tarbaj;16254;Kobylnice;21.5251903533936;49.076530456543
Kochanovce,č.d.182;20421;Kochanovce;21.94317;48.9501
Kochanovce,č.d.182;20421;Kochanovce;21.943163;48.95909
Kochanovce,Jednota;15700;Kochanovce;21.945143;48.955052
Kochanovce,Jednota;15700;Kochanovce;21.945063;48.953698
Kochanovce,otoč.;15701;Kochanovce;21.942862;48.957288
Kochanovce,otoč.;15701;Kochanovce;21.945881;48.964394
Kojatice,,Kojatická Dolina;16886;Kojatice;21.13567;48.980259
Kojatice,,Kojatická Dolina;16886;Kojatice;21.13567;48.980259
Kojatice,,Šarišské Lužianky;16885;Kojatice;21.12797;48.98941
Kojatice,,Šarišské Lužianky;16885;Kojatice;21.12797;48.98941
Kojatice,kostol;16883;Kojatice;21.1299896240234;48.9980812072754
Kojatice,kostol;16883;Kojatice;21.1299896240234;48.9980812072754
Kojatice,PD;16884;Kojatice;21.128281;48.995029
Kojatice,PD;16884;Kojatice;21.128281;48.995029
Kojatice,Uvoz;16882;Kojatice;21.129789;49.001911
Kojatice,Uvoz;16882;Kojatice;21.129789;49.001911
Kolačkov,,OcÚ;16518;Kolačkov;20.63052;49.264297
Kolačkov,,OcÚ;16518;Kolačkov;20.63052;49.264297
Kolačkov,,stred;16519;Kolačkov;20.6284828186035;49.2608413696289
Kolačkov,,stred;16519;Kolačkov;20.6284828186035;49.2608413696289
Kolačkov,otoč.;16520;Kolačkov;20.62804;49.256611
Kolačkov,otoč.;16520;Kolačkov;20.62804;49.256611
Koláre;5897;Koláre;19.244787;48.070079
Koláre;5897;Koláre;19.244787;48.070079
Kolbasov,,č.d.20;15704;Kolbasov;22.384785;49.004976
Kolbasov,,č.d.20;15704;Kolbasov;22.384568;49.005072
Kolbasov,,ZŠ;15703;Kolbasov;22.378459;49.008118
Kolbasov,,ZŠ;15703;Kolbasov;22.378474;49.008155
Kolinovce,,Jednota ;16932;Kolinovce;20.85006;48.92841
Kolinovce,,Jednota ;16932;Kolinovce;20.85374;48.92825
Kolonica,,č.d.160;15706;Kolonica;22.251337;48.962714
Kolonica,,č.d.160;15706;Kolonica;22.251255;48.962823
Kolonica,,č.d.93;15707;Kolonica;22.262753;48.951498
Kolonica,,č.d.93;15707;Kolonica;22.262635;48.951747
Kolonica,,Jednota;1075;Kolonica;22.257002;48.956937
Kolonica,,Jednota;1075;Kolonica;22.256738;48.95741
Kolonica,,rázc.;15705;Kolonica;22.256507;48.9881
Kolonica,,rázc.;15705;Kolonica;22.25653;48.988012
Kosihovce, obchvat;21141;Kosihovce;19.205577;48.183172
Koškovce,,Jednota;15714;Koškovce;21.957589;49.046788
Koškovce,,Jednota;15714;Koškovce;21.957955;49.046848
Koškovce,,rázc.žel.st.;15713;Koškovce;21.95755;49.05075
Koškovce,,rázc.žel.st.;15713;Koškovce;21.95755;49.05075
Koškovce,,žel.st.;15715;Koškovce;21.955296;49.051212
Kráľovce,,čak.;19998;Kráľovce;21.329171;48.801242
Kráľovce,,čak.;19998;Kráľovce;21.329171;48.801242
Kráľovce,,PD;19999;Kráľovce;21.327945;48.796531
Kráľovce,,PD;19999;Kráľovce;21.327945;48.796531
Krásna Lúka,,č.d.120;17130;Krásna Lúka;20.8242893218994;49.1928215026855
Krásna Lúka,,č.d.120;17130;Krásna Lúka;20.8242893218994;49.1928215026855
Krásna Lúka,,Janič;17142;Krásna Lúka;20.8121395111083;49.196720123291
Krásna Lúka,,Janič;17142;Krásna Lúka;20.8121395111083;49.196720123291
Krásna Lúka,,Kušnír ;17129;Krásna Lúka;20.81907081604;49.1940307617188
Krásna Lúka,,Kušnír ;17129;Krásna Lúka;20.81907081604;49.1940307617188
Kravany;19584;Kravany;20.20154;48.99744
Kremná;16601;Kremná;20.695508;49.357375
Kremná;16601;Kremná;20.69536;49.35733
Kremná,hotel Kremná;16600;Kremná;20.67951;49.35457
Kremná,hotel Kremná;16600;Kremná;20.678387;49.354588
Krivany,,ZŠ;16989;Krivany;20.91713;49.16925
Krivany,,ZŠ;16989;Krivany;20.918579;49.169209
